mac_address,time_scanned,rssi,payload
0f:db:2e:56:00:ad,00:03:01.599,-24,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:03:01.803,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:03:01.866,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:03:01.959,-24,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:03:02.078,-23,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:03:02.139,-23,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:03:02.159,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:03:02.326,-23,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:03:02.417,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:03:02.529,-24,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:03:02.619,-22,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:03:02.693,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:03:02.701,-23,02011a0bff4c00090603f664408fb7
0f:db:2e:56:00:ad,00:03:02.895,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:03:02.937,-22,02011a0bff4c0010064d1dc2416368020a00
f1:e5:15:9d:3a:b8,00:03:02.942,-23,07ff4c0012020000
46:fb:41:3c:8c:b2,00:03:02.963,-22,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:03:03.107,-24,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:03:03.167,-22,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:03:03.233,-22,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:03:03.444,-25,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:03:03.459,-25,02011a0bff4c00090603f664408fb7
0f:db:2e:56:00:ad,00:03:03.659,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:03:03.714,-25,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:03:03.785,-22,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:03:03.829,-23,02011a0bff4c00090603f664408fb7
